Frame, Time (ms),Platform,Scenario,Game
130,2149.761,Parsec,Local,Tomb Raider 2013
131,2166.452,Parsec,Local,Tomb Raider 2013
132,2183.09,Parsec,Local,Tomb Raider 2013
133,2199.744,Parsec,Local,Tomb Raider 2013
134,2216.413,Parsec,Local,Tomb Raider 2013
135,2233.144,Parsec,Local,Tomb Raider 2013
136,2249.755,Parsec,Local,Tomb Raider 2013
137,2266.433,Parsec,Local,Tomb Raider 2013
138,2283.092,Parsec,Local,Tomb Raider 2013
139,2299.791,Parsec,Local,Tomb Raider 2013
140,2316.42,Parsec,Local,Tomb Raider 2013
141,2333.085,Parsec,Local,Tomb Raider 2013
142,2349.757,Parsec,Local,Tomb Raider 2013
143,2366.447,Parsec,Local,Tomb Raider 2013
144,2383.122,Parsec,Local,Tomb Raider 2013
145,2399.754,Parsec,Local,Tomb Raider 2013
146,2416.443,Parsec,Local,Tomb Raider 2013
147,2433.098,Parsec,Local,Tomb Raider 2013
148,2449.746,Parsec,Local,Tomb Raider 2013
149,2466.428,Parsec,Local,Tomb Raider 2013
150,2483.091,Parsec,Local,Tomb Raider 2013
151,2499.816,Parsec,Local,Tomb Raider 2013
152,2516.419,Parsec,Local,Tomb Raider 2013
153,2533.109,Parsec,Local,Tomb Raider 2013
154,2549.783,Parsec,Local,Tomb Raider 2013
155,2566.425,Parsec,Local,Tomb Raider 2013
156,2583.109,Parsec,Local,Tomb Raider 2013
157,2599.754,Parsec,Local,Tomb Raider 2013
158,2616.462,Parsec,Local,Tomb Raider 2013
159,2633.093,Parsec,Local,Tomb Raider 2013
160,2649.784,Parsec,Local,Tomb Raider 2013
161,2666.433,Parsec,Local,Tomb Raider 2013
162,2683.082,Parsec,Local,Tomb Raider 2013
163,2699.794,Parsec,Local,Tomb Raider 2013
164,2716.433,Parsec,Local,Tomb Raider 2013
165,2733.111,Parsec,Local,Tomb Raider 2013
166,2749.757,Parsec,Local,Tomb Raider 2013
167,2766.447,Parsec,Local,Tomb Raider 2013
168,2783.114,Parsec,Local,Tomb Raider 2013
169,2799.778,Parsec,Local,Tomb Raider 2013
170,2816.44,Parsec,Local,Tomb Raider 2013
171,2833.103,Parsec,Local,Tomb Raider 2013
172,2849.786,Parsec,Local,Tomb Raider 2013
173,2866.554,Parsec,Local,Tomb Raider 2013
174,2883.115,Parsec,Local,Tomb Raider 2013
175,2899.87,Parsec,Local,Tomb Raider 2013
176,2916.458,Parsec,Local,Tomb Raider 2013
177,2933.142,Parsec,Local,Tomb Raider 2013
178,2949.779,Parsec,Local,Tomb Raider 2013
