Frame, Time (ms),Platform,Scenario,Game
171,2833.017,Parsec,Simple,GRID
172,2849.646,Parsec,Simple,GRID
173,2866.374,Parsec,Simple,GRID
174,2882.971,Parsec,Simple,GRID
175,2899.699,Parsec,Simple,GRID
176,2916.352,Parsec,Simple,GRID
177,2933.024,Parsec,Simple,GRID
178,2949.689,Parsec,Simple,GRID
179,2966.341,Parsec,Simple,GRID
180,2983.019,Parsec,Simple,GRID
181,2999.702,Parsec,Simple,GRID
182,3016.363,Parsec,Simple,GRID
183,3033.067,Parsec,Simple,GRID
184,3049.704,Parsec,Simple,GRID
185,3066.366,Parsec,Simple,GRID
186,3083.038,Parsec,Simple,GRID
187,3099.687,Parsec,Simple,GRID
188,3116.352,Parsec,Simple,GRID
189,3133.025,Parsec,Simple,GRID
190,3149.686,Parsec,Simple,GRID
191,3166.348,Parsec,Simple,GRID
192,3183.243,Parsec,Simple,GRID
193,3199.722,Parsec,Simple,GRID
194,3216.389,Parsec,Simple,GRID
195,3233.096,Parsec,Simple,GRID
196,3249.71,Parsec,Simple,GRID
197,3266.361,Parsec,Simple,GRID
198,3283.047,Parsec,Simple,GRID
199,3299.72,Parsec,Simple,GRID
200,3316.394,Parsec,Simple,GRID
201,3333.005,Parsec,Simple,GRID
202,3349.698,Parsec,Simple,GRID
203,3366.359,Parsec,Simple,GRID
204,3383,Parsec,Simple,GRID
205,3399.7,Parsec,Simple,GRID
206,3416.353,Parsec,Simple,GRID
207,3433.07,Parsec,Simple,GRID
208,3449.716,Parsec,Simple,GRID
209,3466.383,Parsec,Simple,GRID
210,3483.044,Parsec,Simple,GRID
211,3499.811,Parsec,Simple,GRID
212,3516.325,Parsec,Simple,GRID
213,3533.043,Parsec,Simple,GRID
214,3549.695,Parsec,Simple,GRID
215,3566.355,Parsec,Simple,GRID
216,3583.061,Parsec,Simple,GRID
217,3599.711,Parsec,Simple,GRID
218,3616.366,Parsec,Simple,GRID
219,3633.044,Parsec,Simple,GRID
220,3649.697,Parsec,Simple,GRID
221,3666.36,Parsec,Simple,GRID
222,3683.034,Parsec,Simple,GRID
223,3699.707,Parsec,Simple,GRID
224,3716.366,Parsec,Simple,GRID
225,3733.041,Parsec,Simple,GRID
226,3749.712,Parsec,Simple,GRID
227,3766.356,Parsec,Simple,GRID
228,3783.069,Parsec,Simple,GRID
229,3799.693,Parsec,Simple,GRID
230,3816.381,Parsec,Simple,GRID
231,3833.024,Parsec,Simple,GRID
232,3849.705,Parsec,Simple,GRID
233,3866.358,Parsec,Simple,GRID
234,3883.043,Parsec,Simple,GRID
235,3899.714,Parsec,Simple,GRID
236,3916.432,Parsec,Simple,GRID
237,3933.037,Parsec,Simple,GRID
238,3949.706,Parsec,Simple,GRID
239,3966.471,Parsec,Simple,GRID
240,3983.01,Parsec,Simple,GRID
241,3999.752,Parsec,Simple,GRID
242,4016.435,Parsec,Simple,GRID
243,4032.968,Parsec,Simple,GRID
244,4049.697,Parsec,Simple,GRID
