Frame, Time (ms),Platform,Scenario,Game
181,2999.813,Parsec,Local,GRID
182,3016.498,Parsec,Local,GRID
183,3033.136,Parsec,Local,GRID
184,3049.817,Parsec,Local,GRID
185,3066.46,Parsec,Local,GRID
186,3083.151,Parsec,Local,GRID
187,3099.857,Parsec,Local,GRID
188,3116.531,Parsec,Local,GRID
189,3133.127,Parsec,Local,GRID
190,3149.815,Parsec,Local,GRID
191,3166.468,Parsec,Local,GRID
192,3183.182,Parsec,Local,GRID
193,3199.816,Parsec,Local,GRID
194,3216.488,Parsec,Local,GRID
195,3233.152,Parsec,Local,GRID
196,3249.83,Parsec,Local,GRID
197,3266.474,Parsec,Local,GRID
198,3283.236,Parsec,Local,GRID
199,3299.87,Parsec,Local,GRID
200,3316.483,Parsec,Local,GRID
201,3333.315,Parsec,Local,GRID
202,3349.88,Parsec,Local,GRID
203,3366.499,Parsec,Local,GRID
204,3383.153,Parsec,Local,GRID
205,3399.833,Parsec,Local,GRID
206,3416.495,Parsec,Local,GRID
207,3433.218,Parsec,Local,GRID
208,3449.83,Parsec,Local,GRID
209,3466.505,Parsec,Local,GRID
210,3483.17,Parsec,Local,GRID
211,3499.829,Parsec,Local,GRID
212,3516.493,Parsec,Local,GRID
213,3533.177,Parsec,Local,GRID
214,3549.854,Parsec,Local,GRID
215,3566.5,Parsec,Local,GRID
216,3583.16,Parsec,Local,GRID
217,3599.894,Parsec,Local,GRID
218,3616.542,Parsec,Local,GRID
219,3633.169,Parsec,Local,GRID
220,3649.893,Parsec,Local,GRID
221,3666.506,Parsec,Local,GRID
222,3683.202,Parsec,Local,GRID
223,3699.842,Parsec,Local,GRID
224,3716.517,Parsec,Local,GRID
225,3733.24,Parsec,Local,GRID
226,3749.888,Parsec,Local,GRID
227,3766.508,Parsec,Local,GRID
228,3783.165,Parsec,Local,GRID
229,3799.845,Parsec,Local,GRID
230,3816.57,Parsec,Local,GRID
231,3833.189,Parsec,Local,GRID
232,3849.862,Parsec,Local,GRID
233,3866.505,Parsec,Local,GRID
234,3883.225,Parsec,Local,GRID
235,3899.852,Parsec,Local,GRID
236,3916.526,Parsec,Local,GRID
237,3933.201,Parsec,Local,GRID
238,3949.879,Parsec,Local,GRID
239,3966.675,Parsec,Local,GRID
240,3983.185,Parsec,Local,GRID
241,3999.837,Parsec,Local,GRID
242,4016.508,Parsec,Local,GRID
243,4033.185,Parsec,Local,GRID
244,4049.946,Parsec,Local,GRID
245,4066.552,Parsec,Local,GRID
246,4083.217,Parsec,Local,GRID
247,4099.882,Parsec,Local,GRID
248,4116.548,Parsec,Local,GRID
249,4133.221,Parsec,Local,GRID
250,4149.886,Parsec,Local,GRID
251,4166.548,Parsec,Local,GRID
252,4183.206,Parsec,Local,GRID
253,4199.844,Parsec,Local,GRID
254,4216.509,Parsec,Local,GRID
255,4233.182,Parsec,Local,GRID
256,4249.858,Parsec,Local,GRID
257,4266.519,Parsec,Local,GRID
258,4283.193,Parsec,Local,GRID
259,4299.853,Parsec,Local,GRID
260,4316.533,Parsec,Local,GRID
261,4333.457,Parsec,Local,GRID
262,4349.965,Parsec,Local,GRID
263,4366.625,Parsec,Local,GRID
264,4383.303,Parsec,Local,GRID
265,4399.959,Parsec,Local,GRID
266,4416.65,Parsec,Local,GRID
267,4433.226,Parsec,Local,GRID
268,4449.877,Parsec,Local,GRID
269,4466.524,Parsec,Local,GRID
270,4483.238,Parsec,Local,GRID
271,4499.891,Parsec,Local,GRID
272,4516.597,Parsec,Local,GRID
273,4533.292,Parsec,Local,GRID
274,4549.877,Parsec,Local,GRID
275,4566.535,Parsec,Local,GRID
276,4583.222,Parsec,Local,GRID
277,4599.877,Parsec,Local,GRID
278,4616.556,Parsec,Local,GRID
279,4633.203,Parsec,Local,GRID
280,4649.898,Parsec,Local,GRID
281,4666.551,Parsec,Local,GRID
282,4683.238,Parsec,Local,GRID
283,4699.871,Parsec,Local,GRID
284,4716.533,Parsec,Local,GRID
285,4733.287,Parsec,Local,GRID
286,4749.924,Parsec,Local,GRID
287,4766.539,Parsec,Local,GRID
288,4783.237,Parsec,Local,GRID
289,4799.883,Parsec,Local,GRID
290,4816.556,Parsec,Local,GRID
291,4833.211,Parsec,Local,GRID
292,4849.91,Parsec,Local,GRID
293,4866.541,Parsec,Local,GRID
294,4883.26,Parsec,Local,GRID
295,4899.89,Parsec,Local,GRID
296,4916.626,Parsec,Local,GRID
297,4933.211,Parsec,Local,GRID
298,4949.918,Parsec,Local,GRID
299,4966.571,Parsec,Local,GRID
300,4983.213,Parsec,Local,GRID
301,4999.886,Parsec,Local,GRID
302,5016.548,Parsec,Local,GRID
303,5033.207,Parsec,Local,GRID
304,5049.9,Parsec,Local,GRID
305,5066.555,Parsec,Local,GRID
306,5083.216,Parsec,Local,GRID
307,5099.882,Parsec,Local,GRID
308,5116.546,Parsec,Local,GRID
309,5133.235,Parsec,Local,GRID
310,5149.904,Parsec,Local,GRID
311,5166.589,Parsec,Local,GRID
312,5183.23,Parsec,Local,GRID
