Frame, Time (ms),Platform,Scenario,Game
91,1499.806,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
92,1516.411,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
93,1533.132,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
94,1549.762,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
95,1566.448,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
96,1583.15,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
97,1599.9,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
98,1616.424,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
99,1633.126,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
100,1649.768,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
101,1666.452,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
102,1683.123,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
103,1699.752,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
104,1716.456,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
105,1733.101,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
106,1749.83,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
107,1766.546,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
108,1783.088,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
109,1799.768,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
110,1816.468,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
111,1833.14,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
112,1849.796,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
113,1866.432,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
114,1883.143,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
115,1899.839,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
116,1916.433,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
117,1933.105,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
118,1949.804,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
119,1966.472,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
120,1983.109,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
121,1999.821,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
122,2016.569,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
123,2033.102,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
124,2049.798,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
125,2066.438,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
126,2083.146,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
127,2099.766,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
128,2116.472,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
129,2133.263,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
130,2149.767,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
131,2166.476,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
132,2183.18,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
133,2199.785,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
134,2216.482,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
135,2233.118,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
136,2249.809,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
137,2266.862,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
138,2283.141,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
139,2299.809,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
140,2316.445,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
141,2333.105,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
142,2349.833,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
143,2366.448,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
144,2383.128,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
145,2399.853,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
146,2416.445,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
147,2433.151,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
148,2449.824,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
149,2466.506,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
150,2483.113,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
151,2499.793,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
152,2516.489,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
153,2533.166,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
154,2549.834,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
155,2566.47,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
156,2583.147,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
157,2599.826,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
158,2616.5,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
159,2633.311,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
160,2649.837,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
161,2666.506,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
162,2683.149,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
163,2700.054,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
164,2716.445,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
165,2733.125,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
